PolicyID,CustomerID,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,policyid
1542,1542,Life,2023-03-03,2028-11-26,2495.12,c98809a9-c11b-4633-b4bc-cc26179dcfa2
1543,1543,Auto,2022-02-10,2027-01-04,4297.38,44bc8c66-5cbf-4cf9-88a3-c80ae2b54edb
1544,1544,Auto,2021-09-17,2025-03-16,3876.51,0a763792-bdd9-49f5-a2a1-0e0f98007d08
1545,1545,Health,2022-02-25,2026-04-11,3471.05,63152699-eff7-4a5d-be83-96ed906c710f
1546,1546,Life,2019-12-12,2026-09-12,1651.4,556fd608-c9c9-4018-a01e-ee0247bb9b2f
1547,1547,Home,2020-05-07,2027-03-07,3336.97,0cec5723-382e-409b-b96b-25471634680a
1548,1548,Auto,2021-08-05,2026-04-11,3675.86,0029fcb0-699e-4ea8-ae6f-1a758c2ef4f1
1549,1549,Auto,2022-01-01,2025-03-31,2846.47,7ef9f9d4-445b-42e5-802a-9daf6baadf4d
1550,1550,Auto,2023-03-11,2026-09-04,4065.3,da04cd60-26c1-4396-9fc9-f34e76e6a564
1551,1551,Auto,2024-05-11,2026-10-18,4276.41,ef4e22e8-e7d4-4a2a-b07f-a23fd714ada0
1552,1552,Auto,2021-11-15,2028-03-06,2231.21,2f4452c4-3667-4026-8baa-471610fc703e
1553,1553,Home,2020-09-12,2028-05-27,3552.95,df0ab2fc-bbf9-48f0-9c0f-4346c5130dc0
1554,1554,Health,2023-08-26,2028-02-22,2378.72,b7ea6f8b-3e20-4c31-b946-c097e96837b6
1555,1555,Life,2019-09-23,2024-11-12,1604.77,8581a0ae-7b1b-45e2-8ae7-3c1bd0dfee2b
1556,1556,Home,2023-12-30,2025-10-09,3119.76,b4947eae-6989-4215-b805-10c9efad3636
1557,1557,Auto,2022-10-27,2025-07-09,2876.87,b3ccf91e-781f-47e5-a639-a06a8c17366a
1558,1558,Home,2020-05-17,2024-12-18,1596.2,22bf46cf-9ed1-4c7b-a158-bb8a9841beca
1559,1559,Health,2022-09-03,2027-12-08,1820.73,283eeac9-ecb3-4574-8535-d69064cc2cd8
1560,1560,Health,2024-03-18,2027-04-02,4313.98,7325f6b4-ee6c-4258-8baa-c876d238fd98
1561,1561,Auto,2021-06-09,2025-02-12,2787.07,271389b2-0514-4ab8-a4e8-b22ede169521
1562,1562,Auto,2021-10-01,2029-03-12,4413.64,f1e64576-442a-416b-ab89-930e067f24cd
1563,1563,Health,2020-07-20,2027-06-12,4513.63,469ab076-01ad-494a-a949-4447e9a868ac
1564,1564,Health,2022-06-02,2024-07-23,4826.68,9c8f7b22-ccd7-48e3-afdb-6538a9b74dd5
1565,1565,Health,2021-12-13,2025-06-02,1411.15,9b2bbe42-f9b8-49be-b81c-abae620011b6
1566,1566,Home,2024-06-01,2027-04-03,4715.19,8ca32963-80b7-417b-97b9-d269ff9cb22f
1567,1567,Auto,2020-12-27,2025-09-23,4432.91,36ee2380-d427-4d76-b2c2-7605d56eaca3
1568,1568,Health,2020-01-21,2026-05-09,2543.68,b385ac8e-f72b-4506-b3a8-5418f189cb25
1569,1569,Auto,2024-05-01,2024-08-22,4643.92,d594325a-3782-4267-b298-e271d97cff6e
1570,1570,Home,2024-05-18,2025-09-05,1062.64,1ea26061-cda2-4d70-981d-c6dc08164ec6
1571,1571,Home,2021-07-26,2027-03-26,2707.32,b52bc7ea-0913-497e-bf9d-e04ab96ec709
1572,1572,Auto,2021-06-07,2027-08-16,1117.85,2715e024-0839-418d-bc21-425abf460e96
1573,1573,Auto,2019-08-24,2026-12-28,1028.67,53f77664-eac2-435b-bc37-bdeac174668c
1574,1574,Health,2019-11-10,2024-10-05,2836.29,0177b8d4-ac3d-4518-9a7d-21d6e9289416
1575,1575,Home,2019-12-06,2027-11-01,4368.65,fe821c76-8bd1-431f-9a2e-7ddab96f791a
1576,1576,Home,2019-10-22,2028-07-17,1268.45,895b5c71-be28-4aaf-9b05-23e9931728e8
1577,1577,Home,2024-06-09,2024-08-20,3562.65,60e7f9e4-e483-483f-83d3-40225721803c
1578,1578,Life,2019-07-20,2029-05-02,4776.33,9008f778-289f-4bf1-b36e-7e1006ff676b
1579,1579,Life,2021-07-20,2028-02-07,1175.35,02f360c1-983d-4909-a70c-bff8be70cda4
1580,1580,Life,2020-04-20,2028-08-29,1068.03,6726d7d6-3617-4df0-91d9-af258e6ef399
1581,1581,Home,2022-05-11,2026-03-14,3733.95,7fe06d4c-571c-425a-bf99-b0fafcf7677b
1582,1582,Home,2020-09-10,2025-02-02,3707.28,5832d518-a5ed-4c14-971b-2283d6a79efc
1583,1583,Home,2022-12-21,2024-08-24,3350.64,c2f5cb56-b5b7-42d9-96cf-982eca66f9ce
1584,1584,Life,2022-05-27,2029-04-15,4500.29,bab442a5-c31f-4c32-9be9-7ce29ab5f068
1585,1585,Health,2022-03-28,2027-08-27,2413.98,6d590777-1caa-4d34-b1c3-93f55c371eaf
1586,1586,Home,2023-01-28,2024-09-14,1428.45,c23c1a36-16d0-45ca-abf1-ad14846e6f17
1587,1587,Life,2024-06-14,2024-09-12,2931.81,fbc539cd-0caa-48be-b61c-7f3a873e2997
1588,1588,Home,2022-07-22,2025-12-03,1417.33,2e0c4740-e983-49ee-822d-f0f0b1e43084
1589,1589,Life,2023-12-17,2027-05-30,1357.75,e9b64fd6-adcb-4b00-b424-543497b3b6bb
1590,1590,Auto,2024-05-18,2026-04-04,2146.95,d3467816-6548-4d2e-a36b-a84b31f837fb
1591,1591,Life,2021-04-20,2025-03-25,3309.94,d67ee9bd-c2c7-42a2-b62f-d8d76338201e
1592,1592,Auto,2019-12-17,2025-03-03,3272.87,07eda8f1-c250-496d-99d5-d0f70f033129
1593,1593,Health,2019-11-04,2028-03-26,1924.25,3fd0345a-8f72-4153-8447-6b561e7c516f
1594,1594,Auto,2021-01-07,2028-12-11,3115.9,61466fbc-69cb-446f-a83b-397d0797f39f
1595,1595,Life,2022-11-02,2026-08-29,3462.68,e9e7c9d0-a0ff-41be-8031-b52da1201a15
1596,1596,Health,2023-08-10,2029-05-06,2932.15,550b7317-3791-4caf-bca4-b18ae0efb70d
1597,1597,Life,2024-01-09,2027-06-16,3350.54,90a62839-5ae3-4850-b1f0-54d7851ed2b7
1598,1598,Home,2021-06-15,2028-05-27,4947.39,59e85696-559a-4867-b41d-62fd2c4242a7
1599,1599,Health,2024-03-16,2024-09-18,1851.93,6fa8ac5b-496e-4ff9-a40a-0bdb003b8f85
1600,1600,Health,2023-05-23,2028-10-28,3046.66,5fa1672d-56b6-4a3a-b41a-83c04a27c5e4
1601,1601,Auto,2021-10-11,2028-11-04,1689.17,bf0ffceb-ac7d-4946-b0f3-9224bc4f478d
1602,1602,Health,2020-08-28,2028-07-16,2323.66,56824410-97dc-4b51-bdaf-395e5f572f72
1603,1603,Life,2022-10-10,2025-09-18,2804.12,da1c3943-4200-4316-9828-00cf9ffb6c07
1604,1604,Auto,2022-09-30,2028-04-28,1052.49,d2e339ae-6581-4fd5-a1e7-97dea1b21389
1605,1605,Home,2020-12-23,2028-01-10,2999.55,d21a029c-ed68-4858-b4b9-01d9b45bfaa9
1606,1606,Health,2022-01-06,2025-03-17,4337.95,59deeaf1-3e66-43f6-a590-006a56a58b27
1607,1607,Health,2021-06-09,2024-09-02,3056.77,de987b51-7e43-4395-af67-22dc0446710a
1608,1608,Home,2022-10-09,2029-03-25,1435.42,f1990548-5bc8-4e7b-bb99-60ea1c0bb1bb
1609,1609,Auto,2020-08-12,2026-01-08,1699.56,2e6e8dac-c227-4197-8b16-f0c6e80472e0
1610,1610,Home,2022-06-23,2026-02-10,3236.77,896d94e3-afe9-40df-a2e9-706916c8cae0
1611,1611,Life,2023-03-07,2026-10-03,1807.45,31cacd55-7331-461d-9f40-6d3a6b401a67
1612,1612,Life,2022-06-27,2028-05-22,2749.55,83ec1185-c7df-455a-81c9-54843f236380
1613,1613,Home,2019-09-08,2029-04-23,2888.15,a795d425-a05b-41b8-8dcd-f0152359ba1e
1614,1614,Home,2023-11-14,2025-11-30,3584.63,4c72cdf6-bc90-4a20-acc9-bf38614056e9
1615,1615,Home,2021-04-24,2029-06-28,2297.15,43415a8d-a018-4154-90a1-6052c8a29b86
1616,1616,Home,2023-04-11,2024-12-30,2764.81,198338c4-3a83-4053-856a-3c2e44ab4e94
1617,1617,Health,2022-12-27,2027-09-19,3133.91,6c6a5fbc-b80a-49bd-aab9-dcf3c4cdbb45
1618,1618,Home,2021-02-10,2026-12-26,3941.94,c3abf470-0e43-4381-99ad-befb5a9f4c05
1619,1619,Life,2024-06-04,2024-11-30,1721.94,7332bf03-bc6e-4712-a985-368fcd75974a
1620,1620,Health,2023-01-02,2025-01-29,2662.85,5124fe4e-66fd-4baf-b35d-e1493281f26f
1621,1621,Auto,2022-02-28,2029-01-25,1079.71,a0aeffb7-84cf-4bb5-8fab-5ffaf6b0d98d
1622,1622,Life,2021-06-08,2029-05-23,4701.83,7c6cda40-7739-4a04-9e3b-36da010fd70c
1623,1623,Life,2019-11-25,2025-03-29,3408.66,80bc1649-a8a3-4beb-ad21-adaf5ec7930b
1624,1624,Auto,2024-04-19,2026-11-28,2738.1,d48a6f54-0c55-464a-9f2c-2649eaed5266
1625,1625,Home,2022-04-07,2025-08-12,4463.94,7680f39b-f3a3-4c83-9ec1-0497011ce290
1626,1626,Auto,2020-01-24,2027-07-22,4423.06,cbd00bb8-8f86-4ccc-9c11-b3897d60298c
1627,1627,Life,2022-11-17,2028-06-04,2456.19,2441ea13-2302-42ad-8fc4-72ae2253b1a4
1628,1628,Life,2024-02-03,2026-07-19,2498.48,d8102232-68f0-440a-b54d-699e53da06f3
1629,1629,Life,2020-01-12,2025-09-05,4081.2,521e4c6a-e3cc-4d47-80f4-d298f83b1335
1630,1630,Home,2020-10-23,2025-02-26,4104.06,9985a847-6759-4e57-9ddb-fae3ee710dc9
1631,1631,Auto,2020-06-21,2026-07-22,1522.88,41f0abf5-7359-4733-8d31-249ba15453a8
1632,1632,Home,2020-07-15,2029-03-19,4780.46,89e8aba5-c4d4-4d00-9be5-fa4ae1d44f58
1633,1633,Home,2021-09-29,2029-02-27,2393.46,c91da50c-7258-4aa9-9f52-bec490240aa0
1634,1634,Health,2024-05-11,2024-08-09,2839.51,bc758c70-56a5-4e23-9c48-b45aa2ea5ca9
1635,1635,Life,2021-04-14,2025-04-10,1506.32,e3aa5897-10f4-4d33-9076-b4760b1a92cc
1636,1636,Home,2021-04-30,2026-06-11,2460.75,20a3311c-836b-46de-ae5e-d4e45b8b4adb
1637,1637,Home,2023-05-20,2024-10-07,1048.16,6599663a-197e-4e75-b1cf-934e6a52fda7
1638,1638,Auto,2023-01-30,2028-04-12,3795.23,65ff6373-7225-418b-8735-469698e9ff2b
1639,1639,Auto,2020-12-24,2028-11-09,1891.94,808e8d3b-03fa-4d81-9973-d40c590eaa07
1640,1640,Health,2023-11-09,2024-10-21,1782.31,517ac214-d9ac-4c27-b900-d4f368499b2b
1641,1641,Home,2022-05-23,2024-08-02,3404.44,54297895-ae80-49c8-81c5-0924208d862a
1642,1642,Life,2022-07-03,2026-01-01,1005.08,9c15aefb-17e9-4830-a6ef-e8aa7a25d0b4
1643,1643,Life,2020-07-20,2025-03-14,3921.93,84930dfc-5510-4d11-a0f7-34eec4c305a5
1644,1644,Auto,2021-06-17,2026-07-22,3622.56,21625e31-aa44-4730-a35c-d744d7615457
1645,1645,Life,2021-12-24,2026-03-16,2595.31,ce60923a-8d14-449e-930c-c19063a7ab1a
1646,1646,Home,2022-11-04,2027-04-24,4125.35,a331e7d7-a423-44b7-b76d-13077e2481fa
1647,1647,Auto,2022-10-13,2024-09-04,1701.63,595896a8-dfa2-496f-a72c-ee180344de2e
1648,1648,Life,2020-09-16,2025-10-11,2427.36,4884b71a-ecef-4435-9713-eaf602c725ae
1649,1649,Health,2024-04-13,2029-06-22,4755.23,65b9fe62-55b6-4bab-8556-19d9cbff2efa
1650,1650,Auto,2020-05-05,2026-02-26,1149.58,ef61ca60-1ba1-4c20-a62e-139d5e2ba0ae
1651,1651,Health,2023-06-01,2024-10-22,1681.41,f5db4c04-5bef-45fc-b870-f623052146f4
1652,1652,Home,2022-03-29,2026-10-12,4778.69,3a06f7ab-fb81-4572-b493-2fd3de41d94d
1653,1653,Home,2023-08-05,2027-03-15,1242.07,05175295-f9d7-4bb9-af1f-f89de4672e10
1654,1654,Life,2023-06-12,2027-05-07,4401.32,1841aa04-dca9-451a-b524-f4e8cb889013
1655,1655,Home,2022-10-02,2027-10-17,2037.91,8c150081-327e-4902-8168-bb3f47d21970
1656,1656,Home,2024-01-03,2027-06-27,2531.7,9fb56735-7a87-412c-9906-26377eccac9b
1657,1657,Auto,2024-04-18,2028-04-27,1936.75,1781391f-c603-4255-ab1d-866af2ffe181
1658,1658,Life,2021-02-01,2026-03-03,2364.35,68c7fa89-b50a-4472-8d2e-65df97277ca3
1659,1659,Health,2022-04-23,2027-05-12,3863.29,5db6d4f3-7854-49b8-9f21-9aa6fe1b6aa5
1660,1660,Home,2024-04-05,2027-04-02,4616.09,9fac6372-7f8c-4f5a-ba27-a166effdc979
1661,1661,Home,2022-02-19,2028-06-24,4674.06,c25146b4-7aa7-4910-b149-02025e8e48b3
1662,1662,Auto,2022-07-02,2028-06-20,3652.94,95d803fe-d339-4938-88e6-99d26d489cd7
1663,1663,Auto,2020-07-05,2029-05-25,1390.32,66fcf1f0-7fbf-45f2-a122-3a3958023a71
1664,1664,Life,2023-05-27,2029-05-19,3428.72,b8aa6c5e-d067-48f0-ae48-3eca686090d5
1665,1665,Life,2019-10-25,2025-09-25,2009.55,4e3a5e94-e221-4f3a-b3e9-13a86dc2c564
1666,1666,Home,2024-02-19,2027-10-01,3862.67,c2ac0593-cbaa-45ac-b1a4-bec5ce1bd9fd
1667,1667,Home,2023-05-11,2026-02-18,1324.58,59ca4546-94d3-4a2c-a534-17db885b3d95
1668,1668,Health,2020-01-21,2024-08-26,2296.03,41793d27-5680-4136-969c-5727b8c2f0b6
1669,1669,Home,2021-06-18,2024-11-11,1983.39,8e595afe-2548-48be-961c-5c37cd1e126b
1670,1670,Home,2021-09-23,2027-10-25,1838.36,e00c2b16-09ea-43d5-8f08-05ff649aff70
1671,1671,Health,2021-08-12,2025-07-11,2101.71,669d3d20-1373-465a-b3d5-41394ce70f1b
1672,1672,Life,2022-08-12,2027-12-29,2799.98,176c1c77-971f-44c9-9aa4-7b4b32ed3344
1673,1673,Home,2021-06-16,2025-08-07,2341.8,aeee9697-65a1-4724-9f15-792aae8856bf
1674,1674,Home,2020-03-02,2027-07-23,3378.85,bb7e634c-7e35-419a-a1c8-904ca3ca3b86
1675,1675,Life,2022-11-02,2028-02-12,1199.32,d52a7692-7ea7-4cb6-989f-0136a35c52a7
1676,1676,Auto,2024-01-14,2027-10-30,2139.84,ccaf6cbc-d9a4-48f0-bd1f-3a015b76131f
1677,1677,Auto,2020-11-22,2029-03-13,4742.6,9793cbd1-42ec-4b5a-b960-85b4b5f86c66
1678,1678,Life,2021-11-04,2029-02-05,3713.4,1fccf555-4c8f-434f-ab62-e7431ca3db7e
1679,1679,Auto,2023-03-26,2028-09-15,1275.96,d6a42d89-57a3-4186-8b89-61a247333a4b
1680,1680,Home,2024-04-13,2027-04-03,1165.86,d195c2b5-e1ca-4f0f-bece-2c11a4cf65e9
1681,1681,Life,2024-02-12,2026-08-25,3285.58,d7df2a5d-b80e-4485-b15b-e89dacd1302f
1682,1682,Life,2023-06-03,2028-08-02,2035.08,fabcc928-3473-49f7-8b31-0700e3e26a69
1683,1683,Auto,2024-02-24,2024-11-13,3581.72,2c34c9a4-ae8f-4a4b-bffa-9f33210a8531
1684,1684,Health,2020-10-07,2025-10-14,2976.13,a6dd6081-b2ee-4b80-9e43-a843f1d78761
1685,1685,Auto,2020-12-17,2024-09-10,2158.27,083492eb-6de4-40dc-806e-b84a2c377b48
1686,1686,Auto,2021-08-07,2028-06-19,3080.84,2ec527e1-df50-44c2-8a5e-23324e67f4e2
1687,1687,Auto,2023-09-19,2025-08-28,2821.23,d226aed4-3a03-4afe-b59e-4365be4af91f
1688,1688,Health,2024-04-25,2029-01-05,1543.04,4370108e-b211-4f5c-bb95-ae4d1cb23539
1689,1689,Auto,2021-07-05,2027-09-25,4220.92,25df7b4e-5108-4990-8b71-1fb6c7f7dd7f
1690,1690,Health,2021-07-09,2026-12-27,1677.64,b6d34b25-e4d2-4ed4-9e02-42f9640a1ee6
1691,1691,Health,2022-04-08,2025-10-25,3413.26,25d0fc35-8306-4a33-9a89-b69e1add6f13
1692,1692,Home,2020-06-15,2027-04-11,2644.95,692d7fc9-0106-4b37-b422-a251730ac7d7
1693,1693,Life,2023-02-01,2029-06-03,3808.95,00f1c9b0-d071-421b-a194-e11cd992b266
1694,1694,Life,2023-10-12,2027-11-25,2079.72,a799ac61-38cf-4435-b51a-eb222a9acbdf
1695,1695,Auto,2024-02-02,2025-04-25,1640.73,9ff8e463-6fd0-4ff2-8df7-dc392ee0f96f
1696,1696,Auto,2024-06-20,2025-02-12,4451.76,7465f6c4-0cc5-4319-953c-40ea9f846774
1697,1697,Health,2022-03-31,2025-09-10,2777.92,d1429d40-9789-4ac4-947a-3296c034a9c4
1698,1698,Auto,2022-04-07,2026-09-26,3256.36,d5631ec2-f38c-4574-a937-f2348d830366
1699,1699,Auto,2023-01-26,2027-09-28,2862.6,fd68117c-8da2-4f36-9ad4-aca05e5f0451
1700,1700,Health,2022-08-31,2025-07-08,4734.4,e7978998-030f-4371-9f23-b030497beb41
1701,1701,Auto,2023-06-03,2028-04-10,3959.68,5a0a33c0-abc7-4c4f-9142-7f96f57d733c
1702,1702,Auto,2020-02-03,2026-08-22,4604.4,464a27e4-0590-4b8a-8f5a-28ea49f01067
1703,1703,Health,2019-10-21,2024-09-03,1347.01,42095159-23c0-473c-bb3a-5b3c80217141
1704,1704,Life,2021-05-05,2026-02-17,3854.87,1e69bff0-8f62-433a-ab5b-df29346f89e4
1705,1705,Health,2020-04-17,2025-04-22,3149.93,cacf1946-f027-4b10-a08a-3c55de750f62
1706,1706,Health,2020-06-17,2028-04-16,3083.75,afd58958-6b59-430e-892a-4e0ade14a382
1707,1707,Home,2019-09-12,2029-06-17,3493.99,8eae8cf8-6fc7-41c7-a393-d5303e66ac3e
1708,1708,Home,2023-10-21,2028-07-02,2794.19,b4ecd2d0-8bd5-4550-998b-d4607c6cb7ce
1709,1709,Life,2020-06-21,2026-10-25,4417.8,5b115c37-fd36-4265-bfee-f38b998c3b18
1710,1710,Life,2021-02-09,2026-11-10,2292.61,210e7dbc-09fc-4098-8015-59eabd44e3d8
1711,1711,Home,2022-04-06,2025-10-17,3000.0,c39482a2-fe61-4504-8f84-3b0d7805fe23
1712,1712,Home,2021-04-08,2026-06-13,4011.36,b8787405-5654-46a9-adb4-f0744b964367
1713,1713,Health,2022-07-26,2029-02-11,3820.86,db7ad136-91c4-4ce4-88fe-309c882ffe97
1714,1714,Home,2023-05-09,2025-07-27,1421.38,76d95484-000a-441c-a36b-e7a8551203f5
1715,1715,Health,2024-04-26,2024-12-14,3070.79,5b38f568-29fa-4b2a-b431-f499f0466f88
1716,1716,Health,2020-06-06,2027-05-30,3445.25,a345e1a5-099f-4f64-bb66-178b09835f5e
1717,1717,Home,2019-09-21,2026-10-17,3190.38,0410bf7a-ff45-49e4-af1d-51827f177a46
1718,1718,Life,2023-05-31,2028-11-24,1852.3,06d2ad40-e136-44c8-bb6d-87c0b4ca1d65
1719,1719,Auto,2022-04-30,2028-06-06,3888.4,c205e9b2-4a99-4cdd-b701-b1453a154030
1720,1720,Health,2021-09-19,2027-10-06,2698.5,30b7ea64-8c6c-4a21-8b6c-34b5b2eaf1f7
1721,1721,Home,2024-02-07,2025-06-13,2062.39,57aef9dc-56af-4016-83df-949920769eb2
1722,1722,Health,2019-10-11,2025-07-12,4487.12,7c4d827e-2038-4312-b023-48c72d2374f7
1723,1723,Life,2019-12-15,2028-05-20,2561.2,3f94250a-e828-43b3-93cf-2ff39ccf766c
1724,1724,Home,2023-05-27,2026-05-24,4415.66,b529ce28-70ba-457c-9927-82df83e91632
1725,1725,Home,2022-06-07,2027-07-29,4085.46,07136a56-b321-484f-99f9-b511a86e8fa7
1726,1726,Auto,2021-08-27,2024-11-25,4486.08,b268a64a-0983-4b7a-9268-548a58c2f31b
1727,1727,Auto,2023-09-24,2025-02-11,1440.17,a373dc34-b41f-4cfb-a741-31d43a16c52a
1728,1728,Home,2020-07-10,2027-03-24,4155.63,2fda1ca7-3df2-411e-bf77-0cd3a21d9f4a
1729,1729,Health,2020-01-14,2026-12-23,4938.14,b9d8e34b-0aeb-4e8f-830c-727bbe774ac4
1730,1730,Life,2021-09-13,2026-03-22,3251.5,57309b71-1151-4a31-b9cb-b5a7beb08489
1731,1731,Health,2020-07-09,2028-07-24,1737.2,aa78d31f-9926-40fe-b64a-d21796ba002d
1732,1732,Home,2021-05-20,2027-01-29,4707.44,538c6c8d-2fe6-4f59-b952-b57e9b3fd4c8
1733,1733,Home,2022-07-20,2025-12-26,1544.13,160541b6-0710-4f4b-9bc7-d6f3a29c8ee4
1734,1734,Life,2020-03-26,2029-03-09,1337.79,ff6fbcc4-d8f1-4c10-88d1-7ab447e295ae
1735,1735,Auto,2024-03-21,2025-05-24,2560.69,34809d4e-8912-4d56-9dff-273f28f6ab6e
1736,1736,Auto,2022-08-08,2029-06-28,4499.94,f64b8592-a658-4f62-aa0d-40526c85b381
1737,1737,Health,2020-08-11,2027-09-12,2324.19,a615e438-58c7-4c48-bc2f-48540858f3f4
1738,1738,Life,2023-12-13,2025-01-23,3303.19,a921b3d2-79a8-416b-afe5-a1906360ef32
1739,1739,Health,2024-05-09,2025-07-07,4382.39,4693a352-0323-4311-9bfb-94932de40a73
1740,1740,Home,2024-06-24,2029-01-19,2235.58,ef9e1059-0aeb-425c-aa26-fdc1295742d7
1741,1741,Life,2024-03-22,2025-09-24,2817.96,1947f021-ce4f-48dc-ad73-b0d77d203b04
1742,1742,Auto,2022-10-29,2027-04-19,2925.22,f6b333e4-ce93-406a-a246-ac1c988d51c2
1743,1743,Health,2021-01-20,2028-09-27,2832.72,e6dfca77-daa5-47b4-8f2a-1962e0232984
1744,1744,Life,2024-01-29,2027-04-28,2608.03,6148729e-4d1b-495a-add3-b33087ac7dca
1745,1745,Home,2022-12-27,2025-09-29,3713.47,1d5d8437-bda5-4b62-af3f-d90db8a8d138
1746,1746,Health,2023-05-20,2025-03-03,4473.06,4091f76c-c5a4-4227-a53d-51fc31bacd1f
1747,1747,Auto,2022-05-09,2025-09-19,3399.05,d593d631-34f0-4080-bf90-10297674720e
1748,1748,Life,2019-08-18,2025-02-14,3979.0,c1cd5204-e975-492c-81a0-c381031a3fd3
1749,1749,Life,2019-11-04,2025-04-18,4128.67,0e085217-b69b-45f8-8ca9-4332cd837516
1750,1750,Health,2021-09-08,2027-04-07,3991.75,b13edc56-356d-402e-9074-354fde72d1ee
1751,1751,Health,2022-03-10,2026-01-22,1438.81,1cde7568-7860-48ee-883e-3f337d2c2f01
1752,1752,Home,2020-10-12,2028-04-21,1169.89,86235c00-9557-4ade-a0fe-bf530b5c729c
1753,1753,Auto,2019-07-22,2029-01-01,3308.19,eae54f7f-01bc-44dd-b24f-18aa1fecc855
1754,1754,Life,2021-07-08,2026-10-05,2264.67,495ccb0b-b837-4269-806f-8a8fce9caf32
1755,1755,Home,2020-05-02,2028-06-20,2336.21,85d90bf2-3f80-42e0-8990-df762eb6bdca
1756,1756,Health,2023-12-18,2025-11-04,4577.34,300a35b9-4a31-4551-b7b8-ae786081ba65
1757,1757,Health,2021-10-08,2028-11-03,4262.8,05263689-d722-4944-8771-74d12d5b0f26
1758,1758,Health,2019-09-15,2025-12-03,3108.47,de173612-cd1f-40c5-826c-74a63c87ee09
1759,1759,Home,2019-11-02,2027-06-07,2385.79,0e7e7014-07a7-43eb-a717-4853f21cd615
1760,1760,Health,2021-07-05,2028-02-25,2514.5,08af7a6d-f922-477b-a2b6-53ef114c8065
1761,1761,Home,2023-04-30,2026-09-01,3459.06,49ac51da-737d-429f-887c-94afdf38a107
1762,1762,Health,2019-10-25,2026-01-14,3978.12,4578b389-430b-4d75-90d3-615e784ba01c
1763,1763,Auto,2020-05-26,2025-12-10,1078.86,f811170e-f0c4-402c-a4a3-51fc1f2ab886
1764,1764,Home,2020-10-08,2024-09-19,1796.74,a15f645b-4062-4d61-9ef8-f755457826a9
1765,1765,Life,2020-01-13,2029-01-19,4376.2,f20cc6a6-af20-4dec-9ac4-5462d9900258
1766,1766,Auto,2023-12-11,2027-08-29,2874.44,7d2670c7-9bfd-4ddc-9653-56a8a303b361
1767,1767,Life,2020-06-14,2026-03-11,1519.02,25cb8302-9398-4d05-9000-62b7cc6d488e
1768,1768,Auto,2021-10-04,2025-08-05,2671.64,c9670ab0-6f2b-4d90-b8aa-f58cee88ae5e
1769,1769,Auto,2021-04-15,2028-10-23,2233.57,0df28db8-c327-42cb-94ac-18fa9b08e5b4
1770,1770,Health,2024-01-05,2028-12-20,2713.63,6a85ef90-d8df-40d1-b7b3-7891f17686b9
1771,1771,Life,2024-02-24,2026-01-02,3874.07,31efa8ac-6e46-42f4-ad1f-086dd9fa2773
1772,1772,Home,2021-08-26,2025-06-27,1828.29,4f472896-60f3-421f-8008-dc6cdb0578b3
1773,1773,Life,2024-05-24,2025-05-16,4404.86,41dba03a-a3ed-4395-a0b0-6058bdb7965b
1774,1774,Auto,2021-08-11,2025-06-02,2215.95,8f9925dd-6c2c-4664-a02e-0c5fd063a0b2
1775,1775,Life,2020-11-20,2025-09-05,4992.74,e80b7d68-87dc-4bb6-8be2-7ef2f6be3752
1776,1776,Auto,2023-01-11,2026-02-07,4313.26,ccd8ebe7-948d-421d-81ba-6431f28b8f87
1777,1777,Auto,2019-08-04,2025-04-17,2417.52,3baa03fb-1c51-4fbe-bf7a-c81568023062
1778,1778,Life,2019-09-26,2024-11-03,4117.92,bbd9c765-d5fd-412a-bb75-7467ed745e5a
1779,1779,Home,2024-06-05,2026-03-15,3951.91,2b165abc-8050-4113-84f4-dade75f33084
1780,1780,Auto,2023-03-30,2028-08-18,2838.68,8491229f-e811-4960-bbda-63757ee96972
1781,1781,Home,2021-01-14,2027-10-04,4830.94,a3e1a71a-3920-417a-a246-036b21b1728c
1782,1782,Home,2022-06-17,2028-07-08,4400.08,b476ae09-5854-4e10-bcbc-b4d2873c7efa
1783,1783,Life,2021-04-27,2027-08-30,2718.89,e40e281c-86bf-48c3-b659-d16ace2f7fd4
1784,1784,Life,2022-01-13,2024-12-17,1623.36,99501eee-7a33-473f-9bd9-828b9d56c94e
1785,1785,Auto,2021-09-14,2025-10-24,1458.28,3cceb01d-fe6b-488d-9ecb-adcd988d6656
1786,1786,Health,2021-06-06,2027-06-18,2385.36,906b51d5-d328-4905-8425-2b173d95d4de
1787,1787,Home,2024-05-21,2026-06-07,2092.18,5a592a50-5382-4775-a9e9-dea32f335bba
1788,1788,Home,2020-07-05,2025-02-18,4297.01,32eb6946-0cd1-403c-acde-f9bc53bb2d0c
1789,1789,Auto,2021-12-16,2028-07-16,1760.01,e5790045-6f33-41fd-9ddd-93a0015f1e2a
1790,1790,Health,2019-11-03,2024-09-10,3414.05,a7c1c5a5-3f5a-4b49-967c-224dbfbbd292
1791,1791,Life,2024-05-28,2025-06-30,2987.54,4cedd303-0e44-4ec6-801f-f4f71d53f770
1792,1792,Life,2022-11-25,2025-03-03,2454.14,0dbda1a1-c030-4219-88f5-ef507e4283dc
1793,1793,Home,2021-10-16,2026-08-19,4660.8,11744988-7836-44f8-b357-10c129b78e90
