InteractionID,CustomerID,InteractionDate,InteractionType,InteractionOutcome,interactionid
2378,414,2023-10-30,Email,Unresolved,49b118a1-2a7f-4d7b-baba-65542a5df1f7
2379,1401,2024-07-07,Call,Unresolved,ca1bdb95-ab05-4fb5-b7f1-bf97bfb0be58
2380,973,2023-08-04,Visit,Resolved,e73b8111-9a86-49ae-b2cb-d615d2694056
2381,1372,2024-04-29,Visit,Resolved,c089009f-6e1e-427c-ac7f-23b773483976
2382,1856,2024-03-17,Call,Resolved,52a8560e-e4c7-48a2-8fe5-9a2e21dc5116
2383,623,2023-12-22,Email,Unresolved,0ad02810-d762-4e28-a738-6d31129f9627
2384,1597,2024-02-29,Visit,Unresolved,3db58306-fd53-4889-b158-b97d09f9ca19
2385,1966,2024-03-07,Email,Unresolved,7ee01720-13ff-4733-922f-afe41a3e4478
2386,1885,2023-11-26,Visit,Unresolved,685ea257-04c4-4be8-a6e0-364b9f76e31e
2387,1117,2023-07-29,Call,Unresolved,79f1511b-0c4e-4621-a51f-70a5b89c4616
2388,1719,2023-11-13,Visit,Resolved,3be7e4f4-794f-44c7-8897-3edf494123a1
2389,1034,2024-06-21,Visit,Resolved,d6206ea1-66b2-458b-a918-2a3031ed03a4
2390,46,2024-03-04,Call,Resolved,4824f355-790d-455a-88b0-5d908c6d0da0
2391,1168,2024-06-14,Call,Resolved,8f809324-2c6a-4a1a-8e46-cf6fd5a5d57e
2392,245,2023-11-17,Email,Unresolved,f16c495b-3e4a-4fe8-a089-02b9a56d9835
2393,585,2023-09-12,Visit,Unresolved,a8ebe29f-b984-414d-8f8e-be6ff238a3f0
2394,1668,2023-07-19,Visit,Resolved,8eccc604-8b48-4b72-802d-e49a83d24d86
2395,690,2023-11-04,Call,Unresolved,39b21331-3864-4ee1-ad6c-2d20fdec8099
2396,1614,2024-05-25,Visit,Resolved,38856fae-1b80-4902-bd51-40dd59b5e60c
2397,1765,2023-09-21,Visit,Unresolved,5225275b-13b1-49b2-ac0b-2e720169c5a4
2398,25,2023-10-20,Visit,Unresolved,a95eccd6-40dd-4958-b5ce-da74602ca376
2399,1476,2023-10-27,Email,Resolved,428afc53-f851-4ca2-b76c-dc4e22440751
2400,1844,2023-10-03,Call,Resolved,2e3d6c0c-0183-40cd-8679-b50bb8223367
2401,1524,2024-04-06,Call,Unresolved,4dcf74d4-796b-4780-a1d8-0bf30e6e5891
2402,920,2023-12-01,Email,Resolved,df8d1193-9f64-4458-bfb3-837683811f72
2403,1640,2023-08-15,Email,Unresolved,1fba12ac-19d2-456d-bec4-5f5c8c817cbc
2404,1594,2023-10-01,Visit,Resolved,578b4397-077b-47bf-aa17-4114ffa0bcc4
2405,878,2023-09-06,Email,Resolved,c7301433-7917-4afb-b252-49c3cfc9cb68
2406,1190,2024-03-03,Call,Resolved,9be1cad2-89e8-4d0d-aa0d-ad21119589c1
2407,1861,2024-02-26,Call,Unresolved,2e6b6a94-9587-4600-b400-2536616e5d05
2408,1992,2024-01-16,Call,Unresolved,c68e7e32-d743-472c-a97e-116da36d68fe
2409,889,2024-01-17,Call,Resolved,9fff6cff-deba-43e2-b8c5-9a7f177ea938
2410,921,2023-09-22,Email,Unresolved,76a49885-1106-4541-bd15-8c6f54cf80bd
2411,699,2023-10-17,Email,Resolved,f8e85f01-5440-4742-91e5-46fcf60ad6c6
2412,585,2024-05-07,Email,Unresolved,ae78f562-2f31-4cf6-884f-14e9f01e8ae5
2413,152,2024-01-01,Email,Unresolved,e8e77058-2d35-442c-8c64-34fca0122e3d
2414,1031,2024-01-14,Email,Resolved,702f7eef-9230-44b1-bbd9-ccaecb1cef03
2415,1034,2024-03-01,Visit,Resolved,bfed0735-7938-47e9-969f-941cb8f31e0c
2416,198,2024-05-14,Visit,Resolved,917e4463-51ea-4535-913c-5f595e52feb5
2417,1890,2024-03-10,Visit,Resolved,1fddc356-7fca-4b7d-ac6b-9f6f8bb6d69d
2418,1656,2024-01-29,Call,Unresolved,faa6a417-5498-4dce-9f7d-8525012ec077
2419,1702,2023-10-07,Email,Unresolved,8d4a5e78-e079-49a6-adac-7aaeb1467072
2420,1208,2023-10-30,Email,Unresolved,bf8f1cc1-5528-4629-b6c9-4e9d3cbbd373
2421,1993,2024-05-01,Call,Unresolved,670569d5-fee7-4c5c-bc76-2dba30edc4fc
2422,977,2023-11-27,Visit,Unresolved,8736553c-de57-409f-bc2e-2c35dd228e9f
2423,1229,2024-03-28,Visit,Resolved,f664dbf0-a27f-4f17-8eec-2493f4fac5f3
2424,1731,2023-09-18,Visit,Resolved,d4fa44f1-ff46-4fef-84f7-0a1918e3369b
2425,1788,2024-07-06,Visit,Resolved,216967d0-a89f-43d5-af5f-ccd9b7cab2b4
2426,795,2023-12-13,Email,Resolved,f22578fb-7e58-4162-92c8-a3dfb0faab5d
2427,156,2023-11-26,Visit,Unresolved,35f600ca-8844-4056-9dc0-8a9792b45a69
2428,425,2023-07-23,Visit,Unresolved,43b6dce5-234e-4c59-bb07-f0a93c3c4eb8
2429,1280,2023-07-25,Call,Unresolved,1ff6185c-d049-4d5d-ac4f-d321731b2b14
2430,1043,2023-10-24,Call,Resolved,f18ad15b-8341-421c-b0db-b33cf134efbb
2431,1491,2023-09-13,Call,Resolved,45bdc33a-12bf-4448-ba53-7295af4bdb07
2432,1167,2023-12-06,Call,Unresolved,495d944c-3e12-4014-89f6-c16485cc5fc1
2433,1761,2024-01-23,Email,Resolved,29cd4468-c321-4faf-a02c-edd57c4191b0
2434,1628,2024-05-16,Visit,Resolved,e36a3f7e-9d63-49cc-9c6f-f7800f28d095
2435,1353,2023-11-06,Email,Unresolved,a05bf22f-386b-43fb-b7f7-38476f9d9bf2
2436,1061,2023-09-13,Visit,Resolved,9dc6a9aa-59cc-492e-9736-f9d4aef9e095
2437,132,2023-10-02,Visit,Resolved,41b25040-b577-42cb-a041-cd60860a6883
2438,1342,2023-11-18,Visit,Resolved,26b34bfb-4c12-42c4-bc47-ba9c68b9a259
2439,68,2023-10-07,Call,Unresolved,0023f897-05a6-42ee-9947-8c13eca7d164
2440,81,2024-06-02,Visit,Unresolved,05816e6b-8f8e-4858-90d2-809a8c63a3f1
2441,720,2023-11-09,Visit,Unresolved,9ed8ed2e-4e73-4b8d-b01a-f5ba50aee9d8
2442,1767,2023-09-24,Email,Resolved,66d5cb1e-b353-4b06-b8c3-52d26cb5af71
2443,86,2024-06-07,Call,Resolved,8697dae2-f26d-4e46-bc4a-bace9e054536
2444,1793,2023-08-11,Visit,Unresolved,55140ebf-4c83-4c73-b297-f6f9a76d0c5f
2445,1325,2024-03-07,Visit,Resolved,fedadefd-24a6-4226-9197-ffc54adbcd59
2446,721,2024-03-11,Email,Resolved,a78bf7ef-3f6d-41b4-9e2c-a5fd3e67a2aa
2447,712,2024-05-06,Email,Resolved,40b07e74-b6fd-4a6f-8894-dfc0a9b27b69
2448,960,2024-06-22,Visit,Resolved,d957f90a-6be7-4c2d-92f1-f8e87cfab79b
2449,1341,2023-12-21,Visit,Unresolved,ab5f77c8-9c0b-4fc1-93a0-265060571876
2450,1522,2024-01-11,Call,Unresolved,6f10d81b-1ae3-443d-95a5-7430bcfbaa31
2451,179,2024-01-02,Call,Resolved,d7f9347d-7324-47e6-acb5-e737e2282d7d
2452,1063,2024-03-26,Call,Unresolved,e4d0d459-4fd8-4d73-ac5a-5fb6dcfffb65
2453,442,2024-01-17,Visit,Resolved,8a098c6b-77f7-44e7-b2c7-e4faac02f473
2454,1926,2024-06-02,Call,Resolved,3401f7b3-c904-49fd-9f71-ce5bda03bb5f
2455,1895,2024-06-03,Call,Resolved,707219c0-be4a-4ea0-b4ef-8cccd847a1d5
2456,1914,2024-04-21,Email,Unresolved,1e636ebe-227d-465c-a355-cd64d96d4821
2457,826,2024-07-15,Visit,Unresolved,ae36dec6-a664-492f-8fab-73a4f44b4b72
2458,986,2024-04-14,Visit,Resolved,7913fda0-07e8-422e-bab9-434f3c602b9d
2459,691,2024-06-24,Call,Unresolved,bdf4ed06-1ef5-44ba-8104-1b21fe295014
2460,1838,2024-06-05,Call,Unresolved,369c0cac-04b0-4f6c-a7a3-2bb44b7e8595
2461,557,2023-11-07,Email,Unresolved,93ec04f9-2ea2-4a50-a553-9d70e75fdf6f
2462,202,2024-06-08,Call,Unresolved,f64fd088-8f88-4b55-acde-0209288ab628
2463,1981,2024-06-12,Visit,Resolved,938d01bf-1819-4c02-b1a2-afc2f8514583
2464,670,2023-09-23,Call,Unresolved,7aef625e-c5bd-4705-8f11-88209076f661
2465,1552,2024-05-22,Visit,Resolved,35ef1305-7b72-4529-954d-c39ef193a5fc
2466,945,2023-08-25,Call,Unresolved,08262953-0a4d-4706-bbd2-e0f45a4dbeae
2467,1255,2023-11-15,Visit,Resolved,3adecc4b-088e-41ec-8474-a3e861fbe15f
2468,986,2023-12-08,Call,Unresolved,b63c35fd-c12b-4949-9964-d731c12b5988
2469,974,2024-04-01,Call,Resolved,71fa4e22-2377-444f-ad74-80e7949c416a
2470,940,2024-05-30,Email,Unresolved,416f40c1-38d9-488b-b2ab-81427a708a20
2471,576,2024-03-26,Visit,Unresolved,8016ad61-dd9d-49e0-9b2b-5c4c27e7f7d7
2472,554,2024-02-04,Call,Unresolved,e7329c89-9ab6-41c5-b964-f72c4c5d7840
2473,1889,2024-04-02,Email,Resolved,3fa37738-ca3b-4058-bb09-ab09356e95d4
2474,1924,2023-07-24,Call,Unresolved,27d403e2-3da2-4634-80b2-7ccf47ba72f2
2475,957,2024-01-31,Call,Unresolved,605fe124-cf3b-4ab7-b158-a85efbee2f6f
2476,1040,2023-12-18,Call,Unresolved,937e7f82-60f7-4f50-9aa5-0d55c6eda182
2477,1506,2024-06-18,Visit,Unresolved,64918d1e-8698-4e1c-908d-4ccd1c52aa89
2478,1659,2023-11-27,Email,Unresolved,8c193893-c2fa-4245-b960-b31ca50937b1
2479,1946,2024-04-27,Visit,Resolved,92edb74a-5d34-45a4-8192-0af15819ddd2
2480,191,2023-12-06,Email,Resolved,23a1b0b0-23e1-4f29-be64-9c0378153c59
2481,1578,2024-04-22,Visit,Resolved,f30e567a-5d69-4799-92d0-df6bdddd816c
2482,1350,2023-10-02,Visit,Unresolved,342f2a1b-ed03-4186-9740-4ca6063b22a6
2483,790,2024-06-30,Visit,Resolved,20db283c-c9ca-42b9-a66b-6323dd9663df
2484,91,2023-11-17,Email,Unresolved,92713043-fe0f-4637-b761-0ddb9ca16e87
2485,1482,2024-03-25,Visit,Unresolved,389360de-6565-4878-8180-fcccabcb7563
2486,1890,2024-03-20,Call,Unresolved,89d57ba0-8a05-47e8-a73e-f7e3a9c9b458
2487,1040,2023-12-18,Visit,Unresolved,e7f399af-7f95-4c03-89d5-80ea94ae7129
2488,895,2024-04-21,Call,Unresolved,5e585f7a-6eb6-4f2b-8224-039c615f8dff
2489,177,2024-01-02,Visit,Unresolved,63185475-bf21-4c2f-bb58-dbd0d3557afa
2490,988,2024-05-21,Email,Resolved,0f33272e-2151-4157-9588-7a4536b2455f
2491,539,2023-09-20,Email,Unresolved,e97e0d53-9fdf-467c-8002-82d1db31003a
2492,473,2023-09-04,Email,Resolved,2fbadf18-be2a-4236-aa17-a9865184c48e
2493,323,2023-12-26,Email,Resolved,1a57ef95-bb96-4920-a6a8-84eb833572f6
2494,94,2023-12-27,Call,Resolved,7c0e9c2a-8c8e-4d01-a2e8-3edf25b972a7
2495,1509,2023-11-06,Email,Resolved,b6f37906-0c98-491b-8329-4ee623c4649a
2496,378,2024-02-16,Call,Unresolved,a94eca52-d1eb-43d7-ab8d-1c5f09e1036d
2497,420,2023-10-25,Email,Resolved,dfce5b90-b48f-445d-89cd-9ff0d44fb186
2498,1918,2023-12-10,Visit,Unresolved,bd2ec01e-f7b7-4f38-bc5d-3a69f4bcaed9
2499,413,2023-07-22,Call,Unresolved,0dcb724b-cf49-4193-90ec-cc8bba77bb3d
2500,1887,2024-07-09,Visit,Unresolved,1edb14cb-6aae-4f97-8bf9-c7457895ab0f
2501,758,2024-05-28,Visit,Unresolved,5ea9cdbb-7143-43cd-9326-295042ced3ad
2502,1942,2024-01-03,Call,Resolved,09594bb8-cc4d-475a-9146-1accd8e299fe
2503,1109,2024-04-02,Visit,Unresolved,1e23d835-d7b3-4842-9508-5c1cc39146de
2504,747,2024-01-15,Visit,Unresolved,cf498354-5ec3-4afe-9cbf-4387f96928d6
2505,184,2023-11-21,Call,Resolved,8e27f2e1-2a3a-4c91-aa9d-04af09dfaf4a
2506,1661,2023-12-10,Email,Unresolved,09fdbc99-c50e-4923-9be3-b4ec97474a53
2507,1269,2023-08-10,Call,Unresolved,4b4db73f-28f7-4a1d-a9d1-7f1115f32db5
2508,531,2023-08-28,Email,Unresolved,667bcb2d-5e6e-45f5-9616-fa880468ee5f
2509,130,2023-07-31,Visit,Unresolved,c4ba9287-07d4-4efb-827a-70f11db45945
2510,96,2023-08-27,Visit,Unresolved,a410a73a-8ca4-46d9-ad4f-41892984c8f2
2511,777,2023-11-20,Call,Unresolved,842acf56-cf8e-4a09-a16b-d7b0bcc56544
2512,1437,2024-07-10,Visit,Unresolved,7a25b8a8-a81b-4269-861c-304bcdace616
2513,1651,2023-10-20,Call,Unresolved,3a5a959a-5f84-4ed5-8d13-a229cae35a3a
2514,1892,2024-02-04,Visit,Resolved,cddcc2df-aef5-4dab-ac33-450999171b31
2515,373,2024-02-05,Call,Resolved,45472aec-10e2-4d65-9e28-461a83a02351
2516,363,2024-01-05,Call,Resolved,6995e748-54b9-4440-95e1-0ff51449451c
2517,687,2023-09-23,Call,Resolved,4d476107-162e-440a-8699-180de0cd2e0a
2518,92,2024-05-16,Email,Unresolved,8709d805-80df-4c5e-98c9-e20e8c433cb1
2519,1497,2024-05-04,Call,Unresolved,8dea024d-4e60-47c3-8c10-465f2de62aa3
2520,1910,2024-04-12,Call,Resolved,00676f43-d29e-4955-9740-64bed3d5bc81
2521,553,2024-02-01,Visit,Resolved,cc32f00b-b85e-4ff7-a6f9-35d2f182c453
2522,748,2024-02-29,Call,Resolved,34ebd546-af2d-4d8b-b7b3-0564474b33c1
2523,1376,2024-06-03,Visit,Unresolved,191d5870-094c-407c-801e-2fc13593cb19
2524,1583,2024-03-22,Email,Unresolved,af111c3e-b51f-4631-ad4c-20138b9046c4
2525,1637,2024-03-04,Call,Unresolved,fa8c5992-4e13-48bb-b0b6-ae2fa94681c5
2526,395,2024-05-04,Email,Resolved,858de650-2df9-4d90-9236-f7dd5bba6b93
2527,1958,2023-12-24,Call,Unresolved,9e5b0370-5a0d-416e-9f53-821fa9a129d0
2528,1432,2024-02-14,Email,Resolved,ee5082fd-7fb2-4b54-99bf-8451aa663dcb
2529,1444,2024-04-11,Email,Unresolved,11698947-94d5-4329-9977-64e23badee21
2530,77,2023-12-20,Visit,Resolved,dd10eb4c-6a99-4c73-bc56-a66b94f8662c
2531,1243,2024-04-10,Call,Resolved,5744e487-cd82-4e54-bb5b-c33bad411aad
2532,1045,2024-05-13,Visit,Resolved,f219b516-a075-4582-8e2b-cf1fd82324c0
2533,1733,2024-06-06,Email,Resolved,6fd7ab00-0c68-4a0c-9932-e5ad9454ddc0
2534,1733,2023-12-05,Email,Resolved,7352f3dd-4ad8-4a8e-ab99-5a0bed0fa283
2535,1718,2024-01-14,Email,Resolved,1682f3d7-de13-4717-bb68-9dd7ff8ed970
2536,1578,2023-11-07,Visit,Resolved,ae5ea570-8a98-403a-b59b-d641a03cc27b
2537,578,2023-07-20,Call,Unresolved,a8c13e62-ce4b-45e6-98db-f25e7d8b8d4a
2538,299,2024-02-19,Call,Resolved,a791d587-e5f7-4ff3-a13f-c3602e4a2adf
2539,1494,2023-10-06,Visit,Unresolved,c758f531-9ef9-4402-a80f-c18a5e6b89a4
2540,1350,2024-06-23,Call,Unresolved,3ec86074-7882-4998-a3b7-b30bd5c75b34
2541,1965,2024-03-14,Email,Resolved,76824031-7152-4f6e-8394-475d6c6ed2ea
2542,1372,2024-01-06,Call,Resolved,454cb0d4-9254-4d08-9b7c-3161ff5dc47f
2543,82,2023-12-19,Call,Unresolved,4a9c9d25-398c-469d-8fea-c76952df5a8c
2544,953,2023-07-31,Call,Resolved,89466e4a-09cc-446b-9fd4-856787ae0518
2545,492,2024-03-05,Visit,Unresolved,b7be08ef-81b9-4db5-89e7-35bfac6dee27
2546,678,2024-06-16,Visit,Resolved,37ee5ece-8b75-441b-af27-b499a528ecca
2547,1608,2024-06-08,Call,Unresolved,76d74c39-133a-4a5e-bc42-84e44314aca8
2548,1814,2023-08-28,Email,Unresolved,f2e562cb-c49a-4239-83c7-b82013be25f7
2549,1511,2023-08-29,Visit,Unresolved,ffb94bc9-82a3-466c-ae6b-7952452c3652
2550,367,2023-12-09,Call,Resolved,5351e07b-def6-4e3c-9065-79361718595b
2551,984,2023-09-15,Call,Unresolved,77edb55a-c1c0-4871-b928-0f15c659ca1e
2552,898,2023-07-29,Call,Unresolved,1777064f-d6f0-43c5-9074-8fcf67bae53f
2553,166,2023-11-26,Visit,Unresolved,57c780b3-325a-4ea2-a3ec-1c2cd854ce83
2554,1406,2024-04-27,Email,Unresolved,e73a6868-ec0e-4e57-9743-beb2212e5889
2555,589,2023-08-13,Call,Resolved,4e497b0c-edc3-41bb-8660-d5b58398c1f8
2556,83,2023-10-21,Visit,Resolved,8602256a-7cfb-4ff6-9099-07a8e73a4f9f
2557,1642,2023-07-23,Call,Resolved,ac9724db-7ba5-4c7d-aff8-5c91284d4629
2558,1019,2024-06-25,Call,Unresolved,6ea3695d-2e57-4ba2-ba42-cf6d8dc27907
2559,1874,2024-03-11,Visit,Unresolved,df850a7c-036b-4978-97f8-a1bf66c49634
2560,1994,2024-04-04,Visit,Unresolved,247f549b-70ed-4bf7-b5de-63a3c8dedeb9
2561,1389,2024-06-26,Visit,Unresolved,e29e8e16-6b78-4c63-b3d2-0e55a96f09d2
2562,190,2024-03-07,Call,Unresolved,975ff8d3-61b7-49b5-a113-9dce5d560cbd
2563,179,2024-02-17,Call,Resolved,70567e5d-b137-465e-8ddf-2e921089e0a6
2564,1127,2024-04-09,Email,Unresolved,b583251c-b93e-42e3-953e-cba33e6d91ce
2565,1707,2023-09-21,Email,Unresolved,b3ad42af-c4d8-4974-b3fa-9860015acf83
2566,1712,2024-04-27,Call,Unresolved,f4da1d42-e20b-4d63-8534-ff5c278bf681
2567,1505,2024-04-04,Call,Unresolved,6c3f6384-771f-4f5d-83fe-60b5a2d9569b
2568,259,2024-05-15,Visit,Resolved,5604d134-30ed-4e46-97ab-5769e99ab725
2569,1057,2024-01-20,Call,Unresolved,65e12db0-0c0f-4594-8b36-f7754472e190
2570,862,2024-04-05,Email,Unresolved,9c1621ea-b1c6-4014-b170-7c0923eecc32
2571,929,2024-03-11,Call,Resolved,c6073ef9-6452-429f-b343-b841b7b309a5
2572,1379,2024-05-18,Call,Resolved,2d8ab41c-5dd8-4852-90df-fcc024f6bef9
2573,1634,2023-10-23,Email,Resolved,5a84ada5-fc2b-42ad-ba16-64f3c1bba6ce
2574,1772,2024-07-18,Email,Resolved,ba7eb6ed-d6f6-49c9-bf0b-ddaf1a6dbaa4
2575,159,2023-12-06,Call,Unresolved,064b31cd-e4f1-42fe-b142-e61c9ef71fcb
2576,1932,2024-05-07,Visit,Unresolved,3e1253f1-6036-4003-aafb-0eb9f2b9ee70
2577,195,2023-08-12,Call,Resolved,1ae13b54-ed85-4c3d-ad67-f4984b582990
2578,1955,2024-06-06,Call,Unresolved,b9b54b5b-2fc6-4620-909e-a300ff2c716c
2579,684,2023-07-23,Call,Unresolved,0a069fc5-f928-4840-8658-367bde1df585
2580,1604,2024-02-19,Call,Unresolved,b982b7f1-b0cc-4c92-90d3-a17d5c80c2f6
2581,796,2024-05-30,Email,Unresolved,4249cb6c-4808-4d36-8ab9-34e365602c59
2582,1602,2023-08-23,Email,Resolved,df0a99b4-e928-4a91-9790-e91fe5533348
2583,702,2024-06-24,Visit,Resolved,1c03c7b2-6285-4a66-a2c2-202efd27f800
2584,762,2024-05-25,Visit,Resolved,757d4117-6d37-4ccb-a664-4e52157f6d53
2585,984,2024-06-15,Visit,Resolved,91c7b4ab-cb5e-4a09-963b-a9ceb17f417c
2586,858,2024-03-21,Visit,Resolved,076ba149-dfc0-4b1e-ba46-3a34b6d46d79
2587,627,2024-03-26,Call,Resolved,d4fdd530-4d76-43ed-b0a4-051f3c39787c
2588,271,2024-02-03,Call,Unresolved,27b026ef-1d1f-4b6c-92b5-c2ca7acd2ce9
2589,940,2024-03-09,Email,Unresolved,bde6310a-c21f-4033-8ee1-b9177d4c8387
2590,1020,2023-09-12,Email,Unresolved,b8413779-2b92-4b6f-942e-ffa68a586c0d
2591,1020,2023-10-06,Email,Unresolved,29959795-0bc2-4b60-bdb3-74209e306854
2592,1675,2024-05-03,Email,Unresolved,eeaf7f46-40e8-492d-a5b7-0f0ce8b2d8f6
2593,1774,2023-10-30,Call,Unresolved,0fc03d48-93ae-4928-9bcf-80dac0d245d6
2594,599,2024-05-20,Call,Resolved,3cc46533-2d93-4814-85d1-e2a544e82003
2595,323,2024-02-28,Visit,Resolved,c42d5bd7-09c5-4bc4-8528-059025804914
2596,641,2023-12-20,Email,Unresolved,a1c6577e-01cc-4628-9964-c50607c0752d
2597,1721,2024-03-11,Visit,Resolved,e790544e-db0c-4bb3-843a-1388a1a753dd
2598,387,2023-07-22,Call,Resolved,d068bc0b-1149-458f-9742-c9694d790791
2599,587,2024-04-10,Call,Unresolved,0d087145-6c7b-4e9a-b978-015a593413fd
2600,814,2024-02-28,Email,Resolved,c513be28-b485-4113-8631-5139c9b1f783
2601,36,2023-09-06,Email,Unresolved,7aa17fff-dd86-43b8-a0f8-87f584d1c223
2602,610,2023-12-07,Visit,Resolved,684eebc8-e5e5-4140-8f4f-f9f34157ae91
2603,1997,2024-06-09,Call,Unresolved,2b72b52b-4ea7-452d-ba33-1024a9856aa7
2604,764,2023-11-23,Visit,Unresolved,eeb4a442-9783-4d33-9fe4-9065b5794441
2605,657,2023-12-30,Call,Unresolved,23b0b152-0464-4584-83fe-9b4fcd95a4bc
2606,1835,2024-03-03,Visit,Unresolved,e556319f-ab8e-4a39-87d5-7a334cbea2f2
2607,608,2023-08-04,Email,Unresolved,9247537f-7ad6-4510-80de-c72fe3a39c72
2608,1262,2023-12-08,Call,Unresolved,11f8bb34-e56d-46a0-9f1f-8ea39f766b70
2609,1699,2024-01-17,Email,Unresolved,034b334e-95cd-4aa4-9f27-9e042d56cb68
2610,1835,2024-02-15,Call,Resolved,80ba0a1c-2994-4935-b9fb-7a30d00eb4eb
2611,1441,2024-07-04,Call,Resolved,be79660b-d4cf-4d7d-a94a-4bcc3fd7e29d
2612,1716,2024-06-21,Email,Unresolved,6c5b5242-ecf1-4f04-a272-159f30867b2a
2613,1837,2024-02-13,Email,Unresolved,b6141d94-5957-492c-b9f3-96cced867add
2614,82,2023-09-19,Call,Resolved,020cdc1c-1ea6-48f4-834f-fc13b0fc57d7
2615,1937,2023-12-23,Email,Unresolved,589c51be-23c6-4acc-81b0-29b2f223d8ce
2616,302,2024-05-17,Visit,Resolved,0b7187df-3666-44f6-8734-f29e3301ca37
2617,36,2023-09-05,Visit,Unresolved,f3688628-2413-4da7-a83c-c6ec830391e1
2618,1471,2024-06-28,Email,Resolved,63911bdf-4f54-4d8d-8e32-236cd0a4faa7
2619,1842,2024-03-25,Email,Unresolved,f19e2e2d-1391-415b-ac55-8010d298d31f
2620,1706,2024-06-24,Email,Unresolved,fab09ee7-078f-4fec-a760-036cee48b8c7
2621,902,2024-07-10,Call,Unresolved,506dd4f2-4cc8-4c7c-9d16-995c8cc43a6f
2622,770,2024-05-03,Call,Unresolved,8f0c0bff-1760-4530-98d2-720ce4335af9
2623,462,2024-03-06,Visit,Resolved,cbe5a0c5-5f53-428f-83c7-fdbbb1386a21
2624,1471,2023-11-25,Email,Unresolved,c8ac55e4-2d0a-433b-87b4-0207826375db
2625,1031,2023-09-23,Call,Unresolved,492786bb-3114-41da-8905-6c5add52c21c
2626,1737,2023-12-17,Call,Unresolved,ca048dba-f3c2-45dc-b3ba-0b8a90df40fe
2627,990,2024-05-06,Email,Unresolved,aa5a3758-dcab-48e4-8c79-95e68e592517
2628,942,2024-06-21,Call,Resolved,cb70b49b-00b2-4092-a50a-9c6d37e564e9
2629,1221,2023-10-30,Visit,Resolved,26ba96fd-cb04-4f40-9f6d-43fa162c1cd0
2630,1309,2024-06-09,Visit,Resolved,c892b91d-09bd-4c34-b561-431ce19a397e
2631,1074,2024-01-07,Call,Resolved,c60cccab-b8c8-4277-8804-ed5dd2577f13
2632,616,2024-03-22,Email,Unresolved,f03a4015-4e84-4b3a-8366-bb690a354149
2633,531,2023-09-03,Call,Unresolved,7aa6b7c6-ac03-44dd-8552-22c238652b76
2634,1258,2023-11-16,Email,Unresolved,e1cc0352-7113-4870-8a49-cf32d85b1837
2635,922,2024-04-02,Email,Resolved,62a0fae6-0003-422c-9e45-707c5e283d0c
2636,829,2023-09-13,Email,Unresolved,7042b3d8-2bf2-4943-96f5-9c0075924097
2637,1764,2023-12-24,Email,Unresolved,8ed04cb3-c37a-4b61-ad98-8504cd7a8c74
2638,1552,2024-06-20,Visit,Unresolved,edbf3e3f-cd63-4c93-b206-20261eeac116
2639,1887,2023-12-02,Call,Resolved,a0c3403b-b128-4121-93a1-677ca70adf1b
2640,1485,2024-01-17,Visit,Resolved,a401f874-5370-47be-8179-fe11b947ec47
2641,1460,2023-11-27,Call,Unresolved,891f2505-6c08-4875-8609-3194defd32d6
2642,1295,2024-06-05,Visit,Unresolved,94b0e4ee-1e05-49ed-aa9d-37df1a0bec9d
2643,448,2023-08-14,Email,Unresolved,3782d86d-4e01-4699-8c4e-67d4061163eb
2644,1630,2023-12-06,Visit,Unresolved,909edcd9-efa6-49ba-a143-db939aa315b0
2645,616,2023-08-08,Visit,Resolved,ca235c2d-7ef4-48d7-809c-35d87951399c
2646,496,2024-03-22,Call,Resolved,e6b0b201-175a-41d7-a50b-217dd7e4e80c
2647,1432,2024-01-26,Call,Unresolved,611cd7fb-7204-4114-9b55-643b38bd79c1
2648,1092,2023-10-19,Visit,Resolved,dc7d9107-e43c-4bf8-9afd-289e09520c17
2649,1141,2023-08-09,Visit,Resolved,7a6efc46-c989-4c3e-87b9-bf3e5b275758
2650,1252,2024-01-12,Visit,Resolved,794eeff5-aea7-4c5b-be9b-451cdf9eed71
2651,1327,2024-04-21,Email,Resolved,3ad9a5f3-abc9-4a81-95ca-ad27e4ead47b
2652,638,2024-05-10,Visit,Resolved,83ab1003-2522-4685-a269-59910e957d28
2653,208,2023-09-10,Call,Resolved,603e6b88-376e-4798-b696-dd2d105b191f
2654,1443,2023-07-28,Email,Resolved,57818058-65ed-4835-bafd-6db137c57337
2655,34,2023-10-30,Visit,Unresolved,74d57461-92c4-498c-aca2-7f816765162c
2656,121,2023-12-01,Email,Resolved,d7c7ec26-003c-4046-acb4-c60cc1b7aa60
2657,1777,2024-01-26,Visit,Resolved,2e87edf6-fde1-4d0c-a047-882b0a9fc01e
2658,1283,2023-10-28,Email,Resolved,a837f430-2ad1-4fb1-b6bb-acc07f4162a4
2659,1668,2023-12-09,Call,Unresolved,ffcac0fa-d11b-458f-ae5f-2fc8afe5d05a
2660,31,2023-11-02,Email,Resolved,11148c54-4b6a-4d8f-8bb5-7c21ec34d5fd
2661,1316,2023-11-28,Visit,Unresolved,7f71c743-5823-4951-8f88-38f49f18e901
2662,838,2023-08-24,Visit,Unresolved,c81b55ae-3138-45e0-9e40-14f5ce7ae53f
2663,1611,2023-08-17,Email,Resolved,de1c08a0-8a93-4eb7-aefb-b2460a20a020
